"Arriaga" "Assis_1" "Assis_2" "Caeiro_1" "Caeiro_2" "Campos_1" "Campos_2" "Campos_3" "Campos_4" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Reis_1"
"vida" 0.480449404981891 0.345703019499811 0.298422042351402 0.185710096764735 0.221448908573236 0.379580137888295 0.570753788624287 0.508295770595569 0.418591224018476 0.205783602296112 0.192178341500913 0.38464228267711 0.271886895051659 0.0855431993156544 0.0877022022997466 0.102519039250146 0.158504591167468 0.199024139702106 0.148278323905761 0.374756408334583 0.377321020752656 0.599390783138449 0.415635823849579 0.415858053784308 0.931707800574884
"á" 0.694803754896888 0.518554529249716 0.576404218788325 0.0195484312383931 0 0.0464792005577504 0.0098405825624877 0 0.115473441108545 0 0.0288267512251369 0 0.444081928584376 0.48759623609923 0.380042876632235 0.582161687170475 0.404459991254919 0.558551617873652 0.604096875171618 0.427222305501424 0.00992950054612253 0 0 0 0
"tudo" 0.155222115455688 0.194457948468644 0.134903115035565 0.322549115433486 0.237266687757039 0.550003873266713 0.708521944499114 0.738467440299223 0.793879907621247 0.162460738654825 0.4420101854521 0.216798377508917 0.244698205546493 0.153977758768178 0.204638472032742 0.194053895723491 0.120244862264976 0.179763739085773 0.164753693228623 0.217358716834058 0.466686525667759 0.589564704726344 0.514596734289955 0.462064504204787 0.346912478937457
"ó" 0.0073915293074137 0.162048290390536 0.0572316245605429 0 0 0.472538539003796 0.0787246604999016 0.460343339407308 0.0721709006928406 0.0433228636412867 0.0672624195253195 0.286733337995664 0 0.29940119760479 0.253361917754824 0.633421206795548 0.606689986882379 0.654853620955316 1.04344005711461 0.442212561834807 0.0992950054612253 0.13756509776948 0.108857001484414 0.036965160336383 0.0495589255624938
"quem" 0.155222115455688 0.145843461351483 0.159430954132941 0.361645977910273 0.284720025308447 0.232396002788752 0.38378271993702 0.182219238515393 0.274249422632794 0.0541535795516084 0.0384356683001826 0.39862927477446 0.244698205546493 0.307955517536356 0.107191580588579 0.227006444053896 0.311543506777438 0.29532614278377 0.170245483002911 0.269824614000899 1.03266805679674 0.569912547902132 0.672934190994557 0.508270954625266 0.515412825849936
"nos" 0.384359523985513 0.23767082590612 0.228926498242172 0.205258528003128 0.316355583676052 0.317607870477961 0.118086990749852 0.220581183466002 0.144341801385681 0.346582909130293 0.259440761026232 0.314707322190363 0.217509516041327 0.248075278015398 0.311830052621321 0.369800820152314 0.360734586794928 0.16050333846944 0.197704431874348 0.397241792834657 0.139013007645715 0.167043333005797 0.286986640277091 0.0924129008409574 1.09029636237486
"ou" 0.155222115455688 0.151245071031167 0.339301774180361 0.351871762291076 0.268902246124644 0.170423735378418 0.324739224562094 0.412390908219047 0.591801385681293 0.25993718184772 0.259440761026232 0.0909154486327715 0.398767446075766 0.265183917878529 0.272851296043656 0.241652021089631 0.185832968954963 0.13482280431433 0.049426107968587 0.0974366661669915 0.714924039320822 0.569912547902132 0.475012370113805 0.480547084372978 0.574883536524928
"alma" 0.532190110133787 0.448333603413817 0.204398659144796 0.117290587430359 0.221448908573236 0.317607870477961 0.295217476874631 0.239762155941306 0.404157043879908 0.0108307159103217 0.0288267512251369 0.447583747115183 0.299075584556824 0.239520958083832 0.0779575131553304 0.157439953134153 0.191298644512462 0.147663071391885 0.19221264210006 0.262329485834208 0.585840532221229 0.569912547902132 0.583869371598219 0.360410313279734 0.168500346912479
"nem" 0.0591322344593096 0.264678874304543 0.286158122802714 0.430065487244649 0.569440050616893 0.201409869083585 0.344420389687069 0.374028963268438 0.202078521939954 0.335752193219972 0.230614009801095 0.139869920973495 0.299075584556824 0.128314798973482 0.155915026310661 0.172085530169889 0.224092697857455 0.173343605546995 0.0659014772914493 0.104931794333683 0.595770032767352 0.560086469490026 0.564077189510144 0.36965160336383 0.664089602537417
"só" 0.103481410303792 0.151245071031167 0.151255007767149 0.508259212198221 0.648528946535906 0.294368270199086 0.334579807124582 0.316486045842524 0.288683602771363 0.173291454565147 0.144133756125685 0.230785369606266 0.3715787565706 0.111206159110351 0.126680958877412 0.194053895723491 0.196764320069961 0.346687211093991 0.137294744357186 0.142407435167141 0.764571542051435 0.481477842193181 0.415635823849579 0.378892893447925 0.485677470512439
"ser" 0.118264468918619 0.140441851671798 0.0694955441092306 0.459388134102238 0.442897817146473 0.519017739561546 0.51171029324936 0.412390908219047 0.418591224018476 0.0541535795516084 0.0864802536754108 0.342681306385062 0.0815660685154976 0.0513259195893926 0.0779575131553304 0.175746924428823 0.114779186707477 0.109142270159219 0.104344005711461 0.0824464098336082 0.774501042597557 0.795912351380564 0.890648193963384 0.56371869512984 0.257706412924968
"mim" 0.170005174070515 0.102630583914006 0.0245278390973755 0.439839702863845 0.268902246124644 0.557750406693005 0.47234796299941 0.498705284357917 0.490762124711316 0.173291454565147 0.240222926876141 0.440590251066508 0.117817654522385 0.0342172797262618 0.00974468914441629 0.0988576449912126 0.174901617839965 0.250385208012327 0.131802954582899 0.382251536501274 0.486545526760004 0.530608234253709 0.534388916378031 0.406616763700213 0.178412132024978
"quando" 0.34001034814103 0.286285313023281 0.2003106859619 0.381194409148666 0.537804492249288 0.240142536215044 0.167289903562291 0.17262875227774 0.101039260969977 0.0433228636412867 0.0384356683001826 0.216798377508917 0.181257930034439 0.145423438836612 0.146170337166244 0.227006444053896 0.284215128989943 0.340267077555213 0.400900653522983 0.164892819667216 0.238308013106941 0.255478038714749 0.385947550717467 0.166343221513723 0.247794627812469
"já" 0.073915293074137 0.280883703343596 0.212574605510588 0.136839018668752 0.142360012654223 0.116198001394376 0.186971068687266 0.0959048623765225 0.0866050808314088 0.32492147730965 0.288267512251369 0.202811385411567 0.145006344027551 0.171086398631309 0.214383161177158 0.219683655536028 0.213161346742457 0.365947611710324 0.252622329617222 0.307300254834358 0.397180021844901 0.216173725066326 0.336467095497279 0.323445152943351 0.178412132024978
"onde" 0.391751053292926 0.11883541295306 0.151255007767149 0.136839018668752 0.173995571021829 0.247889069641336 0.206652233812242 0.278124100891915 0.202078521939954 0.238275750027077 0.182569424425867 0.237778865654941 0.28094979155338 0.153977758768178 0.155915026310661 0.120826010544815 0.125710537822475 0.154083204930663 0.291064858037234 0.217358716834058 0.506404527852249 0.353738822835806 0.45522018802573 0.323445152943351 0.227971057587471
"amor" 0.413925641215167 0.788635013233944 0.2003106859619 0.0684195093343759 0 0.100704934541793 0.0590434953749262 0.038361944950609 0 0.173291454565147 0.22100509272605 0.748304077208196 0.299075584556824 0.0684345594525235 0.0974468914441629 0.164762741652021 0.224092697857455 0.13482280431433 0.104344005711461 0.149902563333833 0.129083507099593 0.0982607841210573 0.138545274616526 0.240273542186489 0.188323917137476
"lhe" 0.170005174070515 0.41592394533571 0.972937617529229 0.0977421561919656 0.205631129389434 0.0232396002788752 0.0885652430623893 0.0479524311882612 0.0144341801385681 0.140799306834182 0.0288267512251369 0.0559479683893979 0.199383723037883 0.265183917878529 0.321574741765738 0.186731107205624 0.180367293397464 0.192604006163328 0.225163380745785 0.217358716834058 0.00992950054612253 0.0393043136484229 0.0791687283523008 0.101654190925053 0.0892060660124888
"olhos" 0.118264468918619 0.334899800140442 0.474204889215927 0.166161665526342 0.300537804492249 0.139437601673251 0.0885652430623893 0.134266807327131 0.0721709006928406 0.422397920502545 0.15374267320073 0.39862927477446 0.435019032082654 0.0684345594525235 0.0194893782888326 0.0915348564733451 0.240489724529952 0.205444273240883 0.313032017134384 0.337280767501124 0.0297885016383676 0.0786086272968458 0.188025729836715 0.0831716107568617 0.178412132024978
"sol" 0.473057875674477 0.183654729109275 0.183958793230316 0.34209754667188 0.49035115469788 0.100704934541793 0.0787246604999016 0.182219238515393 0.0577367205542725 0.0974764431928951 0.0672624195253195 0.39862927477446 0.262823998549937 0.136869118905047 0.0584681348664978 0.194053895723491 0.262352426759948 0.179763739085773 0.318523806908672 0.322290511167741 0.139013007645715 0.176869411417903 0.168233547748639 0.212549671934202 0.218059272474973
"noite" 0.177396703377929 0.226867606546751 0.196222712779004 0.263903821718307 0.079088895919013 0.147184135099543 0.118086990749852 0.210990697228349 0.202078521939954 0.314090761399329 0.249831843951187 0.356668298482411 0.217509516041327 0.222412318220701 0.175404404599493 0.0146455770357352 0.0327940533449934 0.179763739085773 0.23614696029436 0.562134612501874 0.228378512560818 0.412695293308441 0.286986640277091 0.351169023195638 0.128853206462484
"teu" 0.502623992904132 0.410522335656025 0.138991088218461 0.0390968624767862 0 0.0619722674103339 0.0295217476874631 0.0191809724753045 0.158775981524249 0.303260045489007 0.259440761026232 0.38464228267711 0.199383723037883 0.128314798973482 0.107191580588579 0.28925014645577 0.333406209007433 0.199024139702106 0.0988522159371739 0.404736921001349 0.188660510376328 0.20634764665422 0.0890648193963385 0.147860641345532 0.128853206462484
"tu" 0.229137408529825 0.394317506616972 0.224838525059276 0.127064803049555 0.0949066751028156 0.0697188008366256 0.0688840779374139 0.143857293564784 0.303117782909931 0.0974764431928951 0.0864802536754108 0.272746345898315 0.172195033532717 0.230966638152267 0.0877022022997466 0.351493848857645 0.240489724529952 0.353107344632768 0.175737272777198 0.284814870334283 0.148942508191838 0.0589564704726344 0.0395843641761504 0.0646890305886702 0.138764991574983
"seu" 0.177396703377929 0.0432128774374764 0.171694873681629 0.0977421561919656 0.0632711167352104 0.123944534820668 0.0590434953749262 0.0191809724753045 0.0433025404157044 0.249106465937398 0.0960891707504564 0.0629414644380726 0.407830342577488 0.230966638152267 0.224127850321575 0.446690099589924 0.317009182334937 0.199024139702106 0.23614696029436 0.412232049168041 0.0893655049151028 0.108086862533163 0.20781791192479 0.157101931429628 0.307265338487462
"n" 0.413925641215167 0.23767082590612 0.0858474368408143 0 0 0 0 0 0 0 0 0.0279739841946989 0.0815660685154976 0.521813515825492 0.594426037809394 0.41373755125952 0.530170529077394 0.359527478171546 0.47229392058872 0.262329485834208 0.0297885016383676 0.0196521568242115 0 0 0
"nada" 0.0221745879222411 0.0918273645546373 0.0817594636579184 0.273678037337504 0.268902246124644 0.147184135099543 0.354260972249557 0.258943128416611 0.404157043879908 0.12996859092386 0.0960891707504564 0.167843905168194 0.0996918615189415 0.0342172797262618 0.0974468914441629 0.0878734622144113 0.0983821600349803 0.115562403697997 0.0988522159371739 0.0374756408334583 0.665276536590209 0.491303920605286 0.524492825333993 0.535994824877553 0.654177817424918
"mundo" 0.583930815285683 0.0270080483984227 0.0286158122802714 0.215032743622324 0.332173362859854 0.100704934541793 0.364101554812045 0.105495348614175 0.158775981524249 0.292429329578685 0.269049678101278 0.279739841946989 0.126880551024107 0.162532078699743 0.107191580588579 0.234329232571763 0.14757324005247 0.224704673857216 0.148278323905761 0.269824614000899 0.238308013106941 0.186695489830009 0.257298367144978 0.166343221513723 0.178412132024978
"deus" 0.716978342819129 0.102630583914006 0.0899354100237102 0.175935881145538 0.126542233470421 0.147184135099543 0.216492816374729 0.115085834851827 0.274249422632794 0.0541535795516084 0.0192178341500913 0.209804881460242 0.126880551024107 0.658682634730539 0.350808809198987 0.10618043350908 0.14757324005247 0.250385208012327 0.197704431874348 0.254834357667516 0.109224506007348 0.245651960302643 0.0692726373082632 0.101654190925053 0.188323917137476
"sou" 0.0443491758444822 0.0864257548749527 0.0245278390973755 0.293226468575897 0.205631129389434 0.154930668525835 0.354260972249557 0.17262875227774 0.519630484988453 0.0974764431928951 0.163351590275776 0.419609762920484 0.0181257930034439 0.0342172797262618 0.0389787565776652 0.150117164616286 0.060122431132488 0.141242937853107 0.0384425284200121 0.367261280167891 0.575911031675107 0.707477645671612 0.376051459673429 0.360410313279734 0.0792942808999901
"dia" 0.214354349914997 0.172851509749905 0.171694873681629 0.175935881145538 0.142360012654223 0.170423735378418 0.137768155874828 0.115085834851827 0.158775981524249 0.162460738654825 0.124915921975593 0.195817889362893 0.154069240529273 0.162532078699743 0.136425648021828 0.128148799062683 0.213161346742457 0.250385208012327 0.219671590971498 0.172387947833908 0.188660510376328 0.245651960302643 0.346363186541316 0.332686443027447 0.327088908712459
"luz" 0.724369872126543 0.194457948468644 0.134903115035565 0.136839018668752 0.0632711167352104 0.0852118676892091 0.0393623302499508 0.0959048623765225 0.0288683602771363 0.0108307159103217 0.0672624195253195 0.230785369606266 0.389704549574044 0.248075278015398 0.18514909374391 0.161101347393087 0.295146480104941 0.115562403697997 0.126311164808611 0.629590766002099 0.0992950054612253 0.0982607841210573 0.168233547748639 0.0924129008409574 0.0198235702249975
"sei" 0.125655998226033 0.113433803273375 0.0204398659144796 0.371420193529469 0.442897817146473 0.185916802231002 0.186971068687266 0.278124100891915 0.23094688221709 0.140799306834182 0.0864802536754108 0.26575284984964 0.0634402755120537 0.0342172797262618 0.0292340674332489 0.0659050966608084 0.131176213379974 0.13482280431433 0.126311164808611 0.0974366661669915 0.496475027306127 0.461825685368969 0.633349826818407 0.471305794288883 0.138764991574983
"são" 0.0665237637667233 0.0972289742343218 0.0817594636579184 0.420291271625452 0.379626700411262 0.216902935936169 0.236173981499705 0.134266807327131 0.245381062355658 0.444059352323189 0.278658595176324 0.258759353800965 0.0634402755120537 0.102651839178785 0.126680958877412 0.073227885178676 0.153038915609969 0.29532614278377 0.197704431874348 0.142407435167141 0.178731009830206 0.167043333005797 0.217714002968827 0.249514832270585 0.227971057587471
"meus" 0.110872939611206 0.221465996867066 0.0817594636579184 0.215032743622324 0.221448908573236 0.247889069641336 0.108246408187365 0.191809724753045 0.23094688221709 0.368244340950937 0.105698087825502 0.524512203650605 0.244698205546493 0.00855431993156544 0.0487234457220815 0.054920913884007 0.174901617839965 0.269645608628659 0.164753693228623 0.299805126667666 0.0992950054612253 0.0786086272968458 0.188025729836715 0.12937806117734 0.0892060660124888
